timestamp,wind_speed_100m,wind_direction_100m,wind_speed_10m,shortwave_radiation,direct_radiation,cloud_cover,temperature_2m
2023-01-01 00:00:00,8.1,243,3.1,0.0,0.0,100,10.1
2023-01-01 01:00:00,8.8,234,3.45,0.0,0.0,100,10.9
2023-01-01 02:00:00,10.32,225,4.88,0.0,0.0,99,12.9
2023-01-01 03:00:00,10.04,225,4.67,0.0,0.0,96,12.8
2023-01-01 04:00:00,10.26,228,4.75,0.0,0.0,99,12.9
2023-01-01 05:00:00,8.78,228,3.3,0.0,0.0,100,12.2
2023-01-01 06:00:00,6.13,246,3.6,0.0,0.0,100,8.8
2023-01-01 07:00:00,5.63,276,3.2,0.0,0.0,97,8.1
2023-01-01 08:00:00,4.4,271,3.16,0.0,0.0,92,8.2
2023-01-01 09:00:00,8.1,294,3.58,1.0,0.0,98,9.3
2023-01-01 10:00:00,8.61,273,4.23,47.0,17.0,82,10.1
2023-01-01 11:00:00,7.11,267,3.77,144.0,93.0,82,11.1
2023-01-01 12:00:00,5.32,265,2.14,210.0,145.0,92,12.1
2023-01-01 13:00:00,4.42,265,1.68,248.0,189.0,0,13.8
2023-01-01 14:00:00,3.22,263,1.36,240.0,188.0,97,14.7
2023-01-01 15:00:00,4.8,268,1.71,184.0,133.0,96,14.9
2023-01-01 16:00:00,6.61,273,2.63,100.0,63.0,90,13.5
2023-01-01 17:00:00,6.93,275,2.7,17.0,7.0,88,11.2
2023-01-01 18:00:00,7.03,275,2.92,0.0,0.0,96,10.0
2023-01-01 19:00:00,6.3,250,2.44,0.0,0.0,90,8.6
2023-01-01 20:00:00,5.32,254,2.88,0.0,0.0,80,6.4
2023-01-01 21:00:00,5.32,275,2.72,0.0,0.0,99,5.8
2023-01-01 22:00:00,5.6,272,2.25,0.0,0.0,95,6.2
2023-01-01 23:00:00,5.21,267,2.1,0.0,0.0,96,5.8
2023-01-02 00:00:00,5.41,274,2.26,0.0,0.0,95,5.2
2023-01-02 01:00:00,5.0,268,2.01,0.0,0.0,100,4.8
2023-01-02 02:00:00,4.32,257,2.22,0.0,0.0,94,4.2
2023-01-02 03:00:00,3.72,246,1.89,0.0,0.0,94,4.1
2023-01-02 04:00:00,3.31,241,2.86,0.0,0.0,98,3.2
2023-01-02 05:00:00,2.78,232,2.44,0.0,0.0,89,3.8
2023-01-02 06:00:00,2.78,210,2.71,0.0,0.0,91,3.2
2023-01-02 07:00:00,2.56,211,2.0,0.0,0.0,83,6.1
2023-01-02 08:00:00,2.2,210,1.22,0.0,0.0,87,6.2
2023-01-02 09:00:00,2.77,206,1.75,2.0,0.0,96,6.3
2023-01-02 10:00:00,2.8,215,1.56,57.0,28.0,100,7.2
2023-01-02 11:00:00,1.75,211,0.14,144.0,91.0,100,8.8
2023-01-02 12:00:00,1.88,245,0.58,188.0,92.0,92,10.1
2023-01-02 13:00:00,1.99,288,1.25,235.0,151.0,62,11.1
2023-01-02 14:00:00,1.46,254,0.72,241.0,184.0,3,12.6
2023-01-02 15:00:00,2.67,283,1.36,189.0,140.0,0,12.1
2023-01-02 16:00:00,2.62,263,2.06,103.0,69.0,0,9.5
2023-01-02 17:00:00,4.64,263,2.11,18.0,9.0,52,7.4
2023-01-02 18:00:00,6.48,261,2.68,0.0,0.0,69,7.2
2023-01-02 19:00:00,7.47,254,3.35,0.0,0.0,93,7.6
2023-01-02 20:00:00,7.21,251,3.22,0.0,0.0,92,7.0
2023-01-02 21:00:00,7.38,261,3.2,0.0,0.0,92,6.2
2023-01-02 22:00:00,7.82,266,3.57,0.0,0.0,76,5.9
2023-01-02 23:00:00,8.6,271,4.02,0.0,0.0,52,5.7
2023-01-03 00:00:00,10.0,272,5.01,0.0,0.0,76,5.8
2023-01-03 01:00:00,10.42,267,5.41,0.0,0.0,98,6.2
2023-01-03 02:00:00,10.03,261,5.26,0.0,0.0,99,6.9
2023-01-03 03:00:00,9.65,264,5.04,0.0,0.0,100,6.9
2023-01-03 04:00:00,8.57,263,4.16,0.0,0.0,100,6.6
2023-01-03 05:00:00,7.14,264,2.96,0.0,0.0,100,5.9
2023-01-03 06:00:00,7.92,274,3.6,0.0,0.0,100,6.0
2023-01-03 07:00:00,8.78,262,4.85,0.0,0.0,100,6.9
2023-01-03 08:00:00,8.95,264,4.98,0.0,0.0,100,6.9
2023-01-03 09:00:00,8.76,263,4.98,1.0,0.0,95,7.1
2023-01-03 10:00:00,7.82,266,4.55,46.0,12.0,100,7.1
2023-01-03 11:00:00,7.33,275,5.0,127.0,54.0,100,8.2
2023-01-03 12:00:00,6.41,274,4.6,181.0,76.0,94,8.8
2023-01-03 13:00:00,7.43,281,5.38,215.0,137.0,71,9.4
2023-01-03 14:00:00,7.15,288,5.12,204.0,116.0,39,9.9
2023-01-03 15:00:00,6.26,287,4.12,177.0,107.0,100,9.4
2023-01-03 16:00:00,6.02,281,3.31,85.0,21.0,99,8.2
2023-01-03 17:00:00,6.51,281,3.0,16.0,3.0,100,6.3
2023-01-03 18:00:00,6.68,287,3.01,0.0,0.0,100,5.7
2023-01-03 19:00:00,5.35,287,2.2,0.0,0.0,100,5.2
2023-01-03 20:00:00,5.02,275,2.38,0.0,0.0,100,4.2
2023-01-03 21:00:00,5.02,265,2.46,0.0,0.0,85,4.2
2023-01-03 22:00:00,5.01,267,2.31,0.0,0.0,6,3.2
2023-01-03 23:00:00,5.22,274,2.22,0.0,0.0,4,2.0
2023-01-04 00:00:00,5.11,273,2.06,0.0,0.0,38,1.2
2023-01-04 01:00:00,4.9,269,2.02,0.0,0.0,96,1.6
2023-01-04 02:00:00,4.8,268,2.12,0.0,0.0,74,2.2
2023-01-04 03:00:00,4.7,268,1.87,0.0,0.0,69,1.5
2023-01-04 04:00:00,4.4,270,1.9,0.0,0.0,93,1.7
2023-01-04 05:00:00,4.54,256,2.16,0.0,0.0,80,1.8
2023-01-04 06:00:00,5.0,254,2.16,0.0,0.0,73,2.0
2023-01-04 07:00:00,5.1,244,2.06,0.0,0.0,99,2.7
2023-01-04 08:00:00,4.94,234,1.84,0.0,0.0,74,3.2
2023-01-04 09:00:00,3.91,220,2.28,2.0,0.0,86,2.0
2023-01-04 10:00:00,4.16,204,2.67,56.0,28.0,0,3.6
2023-01-04 11:00:00,5.24,228,2.62,158.0,112.0,49,5.0
2023-01-04 12:00:00,3.98,242,2.51,234.0,181.0,23,6.2
2023-01-04 13:00:00,4.24,214,3.19,268.0,212.0,98,7.6
2023-01-04 14:00:00,4.66,239,3.22,248.0,181.0,100,8.4
2023-01-04 15:00:00,7.11,231,4.25,142.0,35.0,100,8.2
2023-01-04 16:00:00,8.27,235,4.6,67.0,6.0,100,7.6
2023-01-04 17:00:00,10.52,241,5.95,15.0,1.0,100,7.1
2023-01-04 18:00:00,11.6,234,7.08,0.0,0.0,100,7.6
2023-01-04 19:00:00,11.13,235,6.69,0.0,0.0,100,7.6
2023-01-04 20:00:00,10.98,240,6.54,0.0,0.0,100,7.4
2023-01-04 21:00:00,12.48,244,7.52,0.0,0.0,100,7.5
2023-01-04 22:00:00,13.38,242,8.41,0.0,0.0,100,8.4
2023-01-04 23:00:00,13.55,242,8.55,0.0,0.0,100,8.1
2023-01-05 00:00:00,13.19,242,8.32,0.0,0.0,100,8.0
2023-01-05 01:00:00,13.2,249,8.34,0.0,0.0,100,8.3
2023-01-05 02:00:00,14.13,243,8.68,0.0,0.0,100,7.9
2023-01-05 03:00:00,14.75,247,9.31,0.0,0.0,100,8.9
2023-01-05 04:00:00,14.67,248,9.19,0.0,0.0,100,8.9
2023-01-05 05:00:00,15.53,251,9.87,0.0,0.0,100,9.6
2023-01-05 06:00:00,12.43,252,7.49,0.0,0.0,100,8.6
2023-01-05 07:00:00,15.53,252,9.9,0.0,0.0,100,9.1
2023-01-05 08:00:00,14.61,252,9.2,0.0,0.0,100,8.6
2023-01-05 09:00:00,13.68,261,8.65,0.0,0.0,97,8.2
2023-01-05 10:00:00,13.34,266,8.64,19.0,1.0,92,8.4
2023-01-05 11:00:00,13.22,267,8.81,100.0,31.0,95,8.1
2023-01-05 12:00:00,12.1,270,7.91,91.0,16.0,100,8.5
2023-01-05 13:00:00,12.51,268,8.22,120.0,21.0,100,8.6
2023-01-05 14:00:00,10.52,267,6.84,87.0,3.0,72,9.1
2023-01-05 15:00:00,13.11,272,8.7,166.0,85.0,98,8.4
2023-01-05 16:00:00,12.73,266,8.06,41.0,2.0,100,8.0
2023-01-05 17:00:00,13.56,279,8.68,8.0,0.0,96,7.7
2023-01-05 18:00:00,15.28,284,9.71,0.0,0.0,100,7.7
2023-01-05 19:00:00,13.85,285,8.57,0.0,0.0,100,6.6
2023-01-05 20:00:00,12.71,285,7.58,0.0,0.0,99,6.4
2023-01-05 21:00:00,12.47,290,6.87,0.0,0.0,100,6.2
2023-01-05 22:00:00,12.03,297,6.48,0.0,0.0,100,5.8
2023-01-05 23:00:00,10.83,294,6.51,0.0,0.0,83,5.2
2023-01-06 00:00:00,10.57,287,5.89,0.0,0.0,99,4.6
2023-01-06 01:00:00,10.36,285,6.28,0.0,0.0,100,4.4
2023-01-06 02:00:00,9.96,288,5.82,0.0,0.0,100,4.2
2023-01-06 03:00:00,9.44,283,5.97,0.0,0.0,100,4.1
2023-01-06 04:00:00,9.61,282,6.26,0.0,0.0,100,3.9
2023-01-06 05:00:00,9.24,286,5.92,0.0,0.0,100,3.8
2023-01-06 06:00:00,7.79,286,5.1,0.0,0.0,100,3.5
2023-01-06 07:00:00,6.86,278,4.4,0.0,0.0,100,3.5
2023-01-06 08:00:00,5.67,279,3.82,0.0,0.0,100,3.5
2023-01-06 09:00:00,5.26,279,3.44,0.0,0.0,100,3.5
2023-01-06 10:00:00,4.8,271,3.3,12.0,0.0,100,3.5
2023-01-06 11:00:00,5.41,258,3.91,34.0,0.0,100,3.8
2023-01-06 12:00:00,5.35,249,3.77,37.0,0.0,100,4.0
2023-01-06 13:00:00,5.03,249,3.73,110.0,9.0,100,4.6
2023-01-06 14:00:00,4.71,253,3.42,146.0,25.0,100,5.2
2023-01-06 15:00:00,3.83,250,2.75,144.0,39.0,100,5.8
2023-01-06 16:00:00,2.55,225,0.94,66.0,9.0,100,5.2
2023-01-06 17:00:00,2.5,196,1.03,8.0,0.0,100,4.6
2023-01-06 18:00:00,2.73,204,1.3,0.0,0.0,98,4.8
2023-01-06 19:00:00,4.11,229,1.63,0.0,0.0,94,5.1
2023-01-06 20:00:00,6.22,242,2.92,0.0,0.0,100,5.6
2023-01-06 21:00:00,6.74,249,3.32,0.0,0.0,100,6.2
2023-01-06 22:00:00,7.92,266,4.41,0.0,0.0,100,6.8
2023-01-06 23:00:00,9.1,268,5.12,0.0,0.0,100,6.9
2023-01-07 00:00:00,9.82,261,5.79,0.0,0.0,100,7.5
2023-01-07 01:00:00,9.21,267,5.41,0.0,0.0,100,7.3
2023-01-07 02:00:00,7.96,263,4.41,0.0,0.0,100,7.1
2023-01-07 03:00:00,7.54,264,3.91,0.0,0.0,100,6.2
2023-01-07 04:00:00,7.11,268,3.65,0.0,0.0,96,6.2
2023-01-07 05:00:00,6.6,272,3.31,0.0,0.0,100,5.8
2023-01-07 06:00:00,6.4,270,3.04,0.0,0.0,92,5.0
2023-01-07 07:00:00,5.6,268,2.47,0.0,0.0,86,4.2
2023-01-07 08:00:00,5.02,265,2.09,0.0,0.0,100,3.7
2023-01-07 09:00:00,4.31,266,1.71,2.0,0.0,100,3.7
2023-01-07 10:00:00,3.42,263,1.97,34.0,1.0,100,5.2
2023-01-07 11:00:00,2.37,242,1.04,57.0,0.0,100,6.1
2023-01-07 12:00:00,2.41,222,1.04,97.0,9.0,100,7.3
2023-01-07 13:00:00,1.13,225,0.57,123.0,26.0,96,8.0
2023-01-07 14:00:00,1.91,227,1.35,165.0,67.0,41,9.4
2023-01-07 15:00:00,1.21,204,0.82,193.0,134.0,35,9.6
2023-01-07 16:00:00,1.8,109,1.1,99.0,58.0,18,8.1
2023-01-07 17:00:00,4.39,120,2.19,22.0,11.0,14,5.6
2023-01-07 18:00:00,4.86,127,2.16,0.0,0.0,4,4.2
2023-01-07 19:00:00,5.4,129,2.25,0.0,0.0,0,3.5
2023-01-07 20:00:00,4.26,141,2.13,0.0,0.0,10,2.2
2023-01-07 21:00:00,3.03,172,2.55,0.0,0.0,17,1.0
2023-01-07 22:00:00,2.63,189,2.21,0.0,0.0,50,1.0
2023-01-07 23:00:00,3.35,190,2.57,0.0,0.0,49,0.6
2023-01-08 00:00:00,3.64,196,2.53,0.0,0.0,15,1.4
2023-01-08 01:00:00,3.37,192,2.21,0.0,0.0,8,2.2
2023-01-08 02:00:00,4.03,173,2.83,0.0,0.0,7,-0.1
2023-01-08 03:00:00,4.75,165,2.98,0.0,0.0,15,-0.6
2023-01-08 04:00:00,4.63,166,3.11,0.0,0.0,8,-1.0
2023-01-08 05:00:00,4.0,177,2.55,0.0,0.0,2,-0.6
2023-01-08 06:00:00,3.32,187,1.94,0.0,0.0,0,0.0
2023-01-08 07:00:00,2.72,197,1.58,0.0,0.0,0,0.4
2023-01-08 08:00:00,2.75,190,2.33,0.0,0.0,19,-1.7
2023-01-08 09:00:00,2.96,192,2.52,2.0,1.0,42,-1.8
2023-01-08 10:00:00,2.82,186,1.42,62.0,33.0,56,1.3
2023-01-08 11:00:00,2.3,182,0.86,164.0,118.0,99,3.3
2023-01-08 12:00:00,0.81,150,0.73,228.0,157.0,100,4.8
2023-01-08 13:00:00,0.95,108,0.95,245.0,147.0,100,5.7
2023-01-08 14:00:00,2.4,88,1.9,224.0,113.0,51,6.6
2023-01-08 15:00:00,2.76,46,2.2,205.0,146.0,27,6.4
2023-01-08 16:00:00,2.0,37,1.24,120.0,77.0,39,5.1
2023-01-08 17:00:00,0.61,351,1.2,27.0,15.0,88,3.5
2023-01-08 18:00:00,2.21,288,0.81,0.0,0.0,100,3.5
2023-01-08 19:00:00,4.81,282,3.04,0.0,0.0,100,2.0
2023-01-08 20:00:00,2.16,257,1.3,0.0,0.0,100,3.9
2023-01-08 21:00:00,2.78,120,2.34,0.0,0.0,100,4.1
2023-01-08 22:00:00,4.52,118,2.2,0.0,0.0,100,4.4
2023-01-08 23:00:00,5.91,114,2.97,0.0,0.0,100,4.9
2023-01-09 00:00:00,3.89,132,1.43,0.0,0.0,100,4.8
2023-01-09 01:00:00,3.0,154,1.25,0.0,0.0,100,4.6
2023-01-09 02:00:00,3.03,172,2.19,0.0,0.0,100,4.1
2023-01-09 03:00:00,4.44,188,1.77,0.0,0.0,94,3.9
2023-01-09 04:00:00,5.25,198,2.22,0.0,0.0,100,3.5
2023-01-09 05:00:00,4.16,204,2.02,0.0,0.0,100,2.7
2023-01-09 06:00:00,2.92,202,1.66,0.0,0.0,100,3.2
2023-01-09 07:00:00,2.16,146,1.55,0.0,0.0,100,3.5
2023-01-09 08:00:00,5.34,128,2.34,0.0,0.0,100,3.3
2023-01-09 09:00:00,5.38,138,2.46,1.0,0.0,100,4.6
2023-01-09 10:00:00,5.53,167,2.27,15.0,0.0,100,6.1
2023-01-09 11:00:00,4.74,198,2.35,16.0,0.0,100,6.6
2023-01-09 12:00:00,2.96,192,1.13,56.0,1.0,100,8.1
2023-01-09 13:00:00,3.88,192,1.68,81.0,3.0,100,9.1
2023-01-09 14:00:00,4.51,176,1.8,118.0,23.0,100,7.7
2023-01-09 15:00:00,5.99,213,2.73,71.0,2.0,100,9.3
2023-01-09 16:00:00,5.7,232,2.61,21.0,0.0,100,8.6
2023-01-09 17:00:00,5.2,232,2.14,6.0,0.0,100,7.9
2023-01-09 18:00:00,5.55,247,2.37,0.0,0.0,100,7.6
2023-01-09 19:00:00,6.0,268,3.01,0.0,0.0,100,7.2
2023-01-09 20:00:00,6.64,276,3.61,0.0,0.0,100,6.7
2023-01-09 21:00:00,6.0,269,3.14,0.0,0.0,100,6.2
2023-01-09 22:00:00,5.41,274,2.82,0.0,0.0,100,5.9
2023-01-09 23:00:00,4.47,280,2.1,0.0,0.0,100,5.7
2023-01-10 00:00:00,3.55,280,1.51,0.0,0.0,100,5.2
2023-01-10 01:00:00,3.4,294,1.6,0.0,0.0,100,5.2
2023-01-10 02:00:00,4.55,320,2.06,0.0,0.0,100,5.2
2023-01-10 03:00:00,5.79,342,3.04,0.0,0.0,100,5.3
2023-01-10 04:00:00,6.2,358,3.52,0.0,0.0,100,4.9
2023-01-10 05:00:00,5.5,358,3.51,0.0,0.0,100,4.5
2023-01-10 06:00:00,6.15,353,3.37,0.0,0.0,100,4.7
2023-01-10 07:00:00,5.69,350,3.04,0.0,0.0,100,4.4
2023-01-10 08:00:00,5.61,338,3.14,0.0,0.0,100,4.3
2023-01-10 09:00:00,4.88,337,2.69,0.0,0.0,100,4.3
2023-01-10 10:00:00,5.41,332,3.41,8.0,0.0,100,4.2
2023-01-10 11:00:00,6.72,337,4.43,18.0,0.0,100,4.1
2023-01-10 12:00:00,5.77,334,3.89,39.0,0.0,100,4.2
2023-01-10 13:00:00,4.82,318,3.39,25.0,0.0,100,4.1
2023-01-10 14:00:00,6.22,316,4.24,35.0,0.0,100,4.2
2023-01-10 15:00:00,6.06,308,3.77,21.0,0.0,100,4.3
2023-01-10 16:00:00,5.66,312,3.44,27.0,0.0,100,4.4
2023-01-10 17:00:00,5.81,312,3.36,9.0,0.0,100,4.2
2023-01-10 18:00:00,5.71,303,3.14,0.0,0.0,100,3.8
2023-01-10 19:00:00,5.03,311,2.68,0.0,0.0,100,4.2
2023-01-10 20:00:00,4.82,318,2.52,0.0,0.0,100,4.2
2023-01-10 21:00:00,4.67,315,2.42,0.0,0.0,100,4.4
2023-01-10 22:00:00,5.16,314,2.83,0.0,0.0,100,4.5
2023-01-10 23:00:00,4.75,319,2.5,0.0,0.0,100,4.6
2023-01-11 00:00:00,4.24,326,2.27,0.0,0.0,100,4.4
2023-01-11 01:00:00,4.43,335,2.5,0.0,0.0,100,4.2
2023-01-11 02:00:00,3.58,333,1.42,0.0,0.0,100,3.8
2023-01-11 03:00:00,3.3,325,1.34,0.0,0.0,100,3.5
2023-01-11 04:00:00,2.94,325,1.12,0.0,0.0,100,3.8
2023-01-11 05:00:00,2.02,340,1.17,0.0,0.0,100,3.6
2023-01-11 06:00:00,1.51,8,0.81,0.0,0.0,100,3.8
2023-01-11 07:00:00,1.5,356,0.72,0.0,0.0,100,3.6
2023-01-11 08:00:00,1.33,13,0.85,0.0,0.0,99,3.5
2023-01-11 09:00:00,2.5,92,0.95,2.0,0.0,99,3.3
2023-01-11 10:00:00,4.91,123,3.05,38.0,9.0,100,3.7
2023-01-11 11:00:00,3.82,137,2.83,69.0,8.0,100,4.5
2023-01-11 12:00:00,2.92,142,2.27,123.0,24.0,100,5.0
2023-01-11 13:00:00,1.88,155,1.53,204.0,81.0,100,5.6
2023-01-11 14:00:00,2.4,135,1.92,189.0,68.0,99,6.2
2023-01-11 15:00:00,1.79,153,1.36,211.0,146.0,92,6.4
2023-01-11 16:00:00,1.72,126,0.91,126.0,75.0,100,5.4
2023-01-11 17:00:00,3.34,129,2.02,29.0,8.0,100,2.5
2023-01-11 18:00:00,3.77,148,2.0,0.0,0.0,100,1.4
2023-01-11 19:00:00,3.2,178,2.42,0.0,0.0,100,0.2
2023-01-11 20:00:00,3.33,229,2.6,0.0,0.0,100,0.2
2023-01-11 21:00:00,2.66,250,2.2,0.0,0.0,100,-0.7
2023-01-11 22:00:00,1.53,238,1.41,0.0,0.0,100,-1.0
2023-01-11 23:00:00,1.88,205,1.65,0.0,0.0,100,-0.7
2023-01-12 00:00:00,3.16,252,1.36,0.0,0.0,100,1.1
2023-01-12 01:00:00,5.0,271,2.1,0.0,0.0,100,3.0
2023-01-12 02:00:00,6.14,263,2.7,0.0,0.0,100,3.8
2023-01-12 03:00:00,7.28,257,3.67,0.0,0.0,100,4.5
2023-01-12 04:00:00,8.19,252,4.52,0.0,0.0,100,4.9
2023-01-12 05:00:00,7.8,247,4.22,0.0,0.0,100,4.8
2023-01-12 06:00:00,7.97,252,4.37,0.0,0.0,100,4.8
2023-01-12 07:00:00,7.37,252,4.05,0.0,0.0,100,4.8
2023-01-12 08:00:00,6.61,252,3.42,0.0,0.0,100,4.8
2023-01-12 09:00:00,6.16,257,2.89,2.0,0.0,100,4.3
2023-01-12 10:00:00,5.44,250,2.75,44.0,2.0,100,4.6
2023-01-12 11:00:00,5.55,242,3.14,118.0,26.0,93,5.9
2023-01-12 12:00:00,5.54,250,3.73,185.0,73.0,8,7.5
2023-01-12 13:00:00,5.6,251,4.11,264.0,184.0,0,8.4
2023-01-12 14:00:00,5.96,235,4.24,269.0,205.0,0,9.4
2023-01-12 15:00:00,6.24,238,4.22,223.0,171.0,0,9.2
2023-01-12 16:00:00,6.15,226,3.18,135.0,95.0,29,8.0
2023-01-12 17:00:00,6.39,200,2.6,35.0,20.0,0,5.1
2023-01-12 18:00:00,7.21,204,3.05,0.0,0.0,43,4.2
2023-01-12 19:00:00,7.02,216,3.09,0.0,0.0,76,3.5
2023-01-12 20:00:00,7.31,220,3.0,0.0,0.0,100,3.2
2023-01-12 21:00:00,7.81,220,3.55,0.0,0.0,99,4.5
2023-01-12 22:00:00,8.3,221,4.06,0.0,0.0,99,5.3
2023-01-12 23:00:00,8.06,224,4.11,0.0,0.0,97,5.8
2023-01-13 00:00:00,7.42,226,3.54,0.0,0.0,56,5.6
2023-01-13 01:00:00,7.07,224,3.11,0.0,0.0,94,5.2
2023-01-13 02:00:00,7.66,221,3.76,0.0,0.0,100,5.8
2023-01-13 03:00:00,6.94,227,3.26,0.0,0.0,91,5.8
2023-01-13 04:00:00,7.78,225,3.56,0.0,0.0,99,5.1
2023-01-13 05:00:00,8.72,217,4.36,0.0,0.0,100,5.4
2023-01-13 06:00:00,8.34,210,4.25,0.0,0.0,100,5.3
2023-01-13 07:00:00,8.44,216,4.34,0.0,0.0,100,5.9
2023-01-13 08:00:00,9.17,219,4.66,0.0,0.0,100,6.3
2023-01-13 09:00:00,8.92,217,4.44,3.0,0.0,100,6.2
2023-01-13 10:00:00,9.5,217,5.46,39.0,1.0,100,7.5
2023-01-13 11:00:00,8.86,217,5.38,84.0,2.0,96,8.4
2023-01-13 12:00:00,8.07,228,5.02,153.0,32.0,91,9.6
2023-01-13 13:00:00,6.68,219,4.64,212.0,120.0,97,10.4
2023-01-13 14:00:00,8.22,221,5.53,184.0,61.0,100,11.3
2023-01-13 15:00:00,8.98,224,5.74,152.0,51.0,79,10.7
2023-01-13 16:00:00,8.93,221,5.33,99.0,46.0,98,9.8
2023-01-13 17:00:00,8.59,220,4.64,24.0,3.0,100,8.4
2023-01-13 18:00:00,7.43,213,3.94,0.0,0.0,100,8.0
2023-01-13 19:00:00,6.44,226,3.4,0.0,0.0,100,8.0
2023-01-13 20:00:00,6.72,240,3.61,0.0,0.0,100,7.6
2023-01-13 21:00:00,7.06,232,3.98,0.0,0.0,100,7.1
2023-01-13 22:00:00,7.97,252,4.56,0.0,0.0,100,7.1
2023-01-13 23:00:00,8.26,253,4.62,0.0,0.0,100,6.4
2023-01-14 00:00:00,9.27,252,5.57,0.0,0.0,100,6.4
2023-01-14 01:00:00,9.47,248,5.66,0.0,0.0,100,6.1
2023-01-14 02:00:00,8.77,235,4.74,0.0,0.0,100,5.3
2023-01-14 03:00:00,8.07,236,4.41,0.0,0.0,100,5.4
2023-01-14 04:00:00,7.56,246,4.07,0.0,0.0,100,4.9
2023-01-14 05:00:00,7.97,246,4.3,0.0,0.0,64,4.5
2023-01-14 06:00:00,7.82,249,3.81,0.0,0.0,81,3.6
2023-01-14 07:00:00,7.26,247,3.26,0.0,0.0,49,3.0
2023-01-14 08:00:00,6.93,243,2.97,0.0,0.0,23,2.5
2023-01-14 09:00:00,6.75,243,2.97,3.0,1.0,21,2.6
2023-01-14 10:00:00,6.54,247,3.62,68.0,37.0,2,4.1
2023-01-14 11:00:00,6.14,258,4.08,173.0,124.0,0,5.9
2023-01-14 12:00:00,5.77,261,4.26,253.0,198.0,0,7.0
2023-01-14 13:00:00,5.9,259,4.37,287.0,225.0,24,7.6
2023-01-14 14:00:00,5.1,254,3.74,256.0,173.0,37,8.7
2023-01-14 15:00:00,4.38,243,3.18,225.0,171.0,0,8.6
2023-01-14 16:00:00,3.81,240,1.66,139.0,97.0,0,7.7
2023-01-14 17:00:00,4.62,248,2.33,38.0,22.0,6,4.3
2023-01-14 18:00:00,5.17,223,2.2,0.0,0.0,5,3.3
2023-01-14 19:00:00,5.95,205,2.38,0.0,0.0,39,2.6
2023-01-14 20:00:00,6.9,197,2.82,0.0,0.0,91,2.7
2023-01-14 21:00:00,6.55,196,2.6,0.0,0.0,100,2.5
2023-01-14 22:00:00,5.39,202,3.1,0.0,0.0,100,0.8
2023-01-14 23:00:00,5.05,214,3.24,0.0,0.0,100,0.8
2023-01-15 00:00:00,6.52,201,2.4,0.0,0.0,99,2.7
2023-01-15 01:00:00,6.14,199,3.42,0.0,0.0,100,1.0
2023-01-15 02:00:00,8.51,204,3.57,0.0,0.0,100,4.2
2023-01-15 03:00:00,11.27,207,5.99,0.0,0.0,100,5.4
2023-01-15 04:00:00,11.94,206,6.8,0.0,0.0,100,5.7
2023-01-15 05:00:00,11.63,207,6.75,0.0,0.0,100,6.3
2023-01-15 06:00:00,11.05,212,6.11,0.0,0.0,100,6.2
2023-01-15 07:00:00,10.75,210,6.19,0.0,0.0,100,6.7
2023-01-15 08:00:00,11.29,203,6.41,0.0,0.0,100,6.7
2023-01-15 09:00:00,11.82,204,6.89,1.0,0.0,100,6.9
2023-01-15 10:00:00,10.83,204,6.4,15.0,1.0,100,7.2
2023-01-15 11:00:00,8.42,217,4.88,36.0,0.0,100,7.4
2023-01-15 12:00:00,12.04,208,7.56,90.0,1.0,100,7.7
2023-01-15 13:00:00,13.83,209,8.68,91.0,1.0,100,7.6
2023-01-15 14:00:00,13.56,195,7.98,51.0,0.0,100,6.6
2023-01-15 15:00:00,13.63,194,8.3,35.0,0.0,100,6.8
2023-01-15 16:00:00,11.22,202,6.76,17.0,0.0,100,7.3
2023-01-15 17:00:00,9.18,215,5.34,11.0,0.0,100,6.9
2023-01-15 18:00:00,11.18,214,6.24,0.0,0.0,100,5.9
2023-01-15 19:00:00,10.31,219,5.66,0.0,0.0,100,5.7
2023-01-15 20:00:00,7.45,263,4.11,0.0,0.0,100,5.6
2023-01-15 21:00:00,8.14,281,4.61,0.0,0.0,100,5.1
2023-01-15 22:00:00,8.76,263,5.32,0.0,0.0,100,4.7
2023-01-15 23:00:00,7.44,264,4.21,0.0,0.0,100,4.5
2023-01-16 00:00:00,6.41,259,3.47,0.0,0.0,100,4.4
2023-01-16 01:00:00,6.36,251,3.4,0.0,0.0,100,4.3
2023-01-16 02:00:00,6.84,243,3.5,0.0,0.0,100,4.2
2023-01-16 03:00:00,6.0,240,2.75,0.0,0.0,96,3.8
2023-01-16 04:00:00,4.66,239,2.13,0.0,0.0,68,1.8
2023-01-16 05:00:00,4.91,237,2.12,0.0,0.0,70,0.6
2023-01-16 06:00:00,4.58,234,2.14,0.0,0.0,93,-0.1
2023-01-16 07:00:00,4.08,234,2.28,0.0,0.0,100,-0.9
2023-01-16 08:00:00,3.22,216,2.34,0.0,0.0,100,-1.0
2023-01-16 09:00:00,2.94,198,2.33,4.0,0.0,100,-0.6
2023-01-16 10:00:00,2.41,175,0.86,42.0,2.0,100,1.5
2023-01-16 11:00:00,1.88,115,1.43,122.0,20.0,100,2.8
2023-01-16 12:00:00,2.16,77,1.7,174.0,63.0,100,3.6
2023-01-16 13:00:00,2.87,61,2.2,146.0,27.0,100,3.8
2023-01-16 14:00:00,3.23,74,2.53,173.0,27.0,100,4.8
2023-01-16 15:00:00,3.91,86,2.83,125.0,9.0,100,5.2
